Date,Country/Region,Country_Code,Confirmed,Deaths,New_Cases,New_Deaths,New_Cases_7Day_Avg,Mortality_Rate_%
2020-03-07,United Arab Emirates,ARE,45,0,16.0,0.0,3.4285714285714284,0.0
2020-03-08,United Arab Emirates,ARE,45,0,0.0,0.0,3.4285714285714284,0.0
2020-03-09,United Arab Emirates,ARE,45,0,0.0,0.0,3.4285714285714284,0.0
2020-03-10,United Arab Emirates,ARE,74,0,29.0,0.0,6.714285714285714,0.0
2020-03-11,United Arab Emirates,ARE,74,0,0.0,0.0,6.714285714285714,0.0
2020-03-12,United Arab Emirates,ARE,85,0,11.0,0.0,8.0,0.0
2020-03-13,United Arab Emirates,ARE,85,0,0.0,0.0,8.0,0.0
2020-03-14,United Arab Emirates,ARE,85,0,0.0,0.0,5.714285714285714,0.0
2020-03-15,United Arab Emirates,ARE,98,0,13.0,0.0,7.571428571428571,0.0
2020-03-16,United Arab Emirates,ARE,98,0,0.0,0.0,7.571428571428571,0.0
2020-03-17,United Arab Emirates,ARE,98,0,0.0,0.0,3.4285714285714284,0.0
2020-03-18,United Arab Emirates,ARE,113,0,15.0,0.0,5.571428571428571,0.0
2020-03-19,United Arab Emirates,ARE,140,0,27.0,0.0,7.857142857142857,0.0
2020-03-20,United Arab Emirates,ARE,140,2,0.0,2.0,7.857142857142857,1.4285714285714286
2020-03-21,United Arab Emirates,ARE,153,2,13.0,0.0,9.714285714285714,1.3071895424836601
2020-03-22,United Arab Emirates,ARE,153,2,0.0,0.0,7.857142857142857,1.3071895424836601
2020-03-23,United Arab Emirates,ARE,198,2,45.0,0.0,14.285714285714286,1.0101010101010102
2020-03-24,United Arab Emirates,ARE,248,2,50.0,0.0,21.428571428571427,0.8064516129032258
2020-03-25,United Arab Emirates,ARE,333,2,85.0,0.0,31.428571428571427,0.6006006006006006
2020-03-26,United Arab Emirates,ARE,333,2,0.0,0.0,27.571428571428573,0.6006006006006006
2020-03-27,United Arab Emirates,ARE,405,2,72.0,0.0,37.857142857142854,0.49382716049382713
2020-03-28,United Arab Emirates,ARE,468,2,63.0,0.0,45.0,0.4273504273504274
2020-03-29,United Arab Emirates,ARE,570,3,102.0,1.0,59.57142857142857,0.5263157894736842
2020-03-30,United Arab Emirates,ARE,611,5,41.0,2.0,59.0,0.8183306055646482
2020-03-31,United Arab Emirates,ARE,664,6,53.0,1.0,59.42857142857143,0.9036144578313252
2020-04-01,United Arab Emirates,ARE,814,8,150.0,2.0,68.71428571428571,0.9828009828009828
2020-04-02,United Arab Emirates,ARE,1024,8,210.0,0.0,98.71428571428571,0.78125
2020-04-03,United Arab Emirates,ARE,1264,9,240.0,1.0,122.71428571428571,0.7120253164556962
2020-04-04,United Arab Emirates,ARE,1505,10,241.0,1.0,148.14285714285714,0.6644518272425249
2020-04-05,United Arab Emirates,ARE,1799,10,294.0,0.0,175.57142857142858,0.5558643690939411
2020-04-06,United Arab Emirates,ARE,2076,11,277.0,1.0,209.28571428571428,0.5298651252408477
2020-04-07,United Arab Emirates,ARE,2359,12,283.0,1.0,242.14285714285714,0.5086901229334464
2020-04-08,United Arab Emirates,ARE,2659,12,300.0,0.0,263.57142857142856,0.45129748025573524
2020-04-09,United Arab Emirates,ARE,2990,14,331.0,2.0,280.85714285714283,0.46822742474916385
2020-04-10,United Arab Emirates,ARE,3360,16,370.0,2.0,299.42857142857144,0.4761904761904762
2020-04-11,United Arab Emirates,ARE,3736,20,376.0,4.0,318.7142857142857,0.5353319057815845
2020-04-12,United Arab Emirates,ARE,4123,22,387.0,2.0,332.0,0.5335920446276983
2020-04-13,United Arab Emirates,ARE,4521,25,398.0,3.0,349.2857142857143,0.5529750055297501
2020-04-14,United Arab Emirates,ARE,4933,28,412.0,3.0,367.7142857142857,0.5676059193188728
2020-04-15,United Arab Emirates,ARE,5365,33,432.0,5.0,386.57142857142856,0.6150978564771669
2020-04-16,United Arab Emirates,ARE,5825,35,460.0,2.0,405.0,0.6008583690987125
2020-04-17,United Arab Emirates,ARE,6302,37,477.0,2.0,420.2857142857143,0.587115201523326
2020-04-18,United Arab Emirates,ARE,6302,37,0.0,0.0,366.57142857142856,0.587115201523326
2020-04-19,United Arab Emirates,ARE,6781,41,479.0,4.0,379.7142857142857,0.6046305854593718
2020-04-20,United Arab Emirates,ARE,7265,43,484.0,2.0,392.0,0.5918788713007571
2020-04-21,United Arab Emirates,ARE,7755,46,490.0,3.0,403.14285714285717,0.5931656995486783
2020-04-22,United Arab Emirates,ARE,8238,52,483.0,6.0,410.42857142857144,0.6312211701869386
2020-04-23,United Arab Emirates,ARE,8756,56,518.0,4.0,418.7142857142857,0.6395614435815441
2020-04-24,United Arab Emirates,ARE,9281,64,525.0,8.0,425.57142857142856,0.6895808641310204
2020-04-25,United Arab Emirates,ARE,9813,71,532.0,7.0,501.57142857142856,0.7235300112096199
2020-04-26,United Arab Emirates,ARE,10349,76,536.0,5.0,509.7142857142857,0.7343704705768673
2020-04-27,United Arab Emirates,ARE,10839,82,490.0,6.0,510.57142857142856,0.7565273549220408
2020-04-28,United Arab Emirates,ARE,11380,89,541.0,7.0,517.8571428571429,0.7820738137082601
2020-04-29,United Arab Emirates,ARE,11929,98,549.0,9.0,527.2857142857143,0.8215273702741218
2020-04-30,United Arab Emirates,ARE,12481,105,552.0,7.0,532.1428571428571,0.8412787436904094
2020-05-01,United Arab Emirates,ARE,13038,111,557.0,6.0,536.7142857142857,0.8513575701794753
2020-05-02,United Arab Emirates,ARE,13599,119,561.0,8.0,540.8571428571429,0.8750643429663946
2020-05-03,United Arab Emirates,ARE,14163,126,564.0,7.0,544.8571428571429,0.8896420249947045
2020-05-04,United Arab Emirates,ARE,14730,137,567.0,11.0,555.8571428571429,0.9300746775288526
2020-05-05,United Arab Emirates,ARE,15192,146,462.0,9.0,544.5714285714286,0.9610321221695629
2020-05-06,United Arab Emirates,ARE,15738,157,546.0,11.0,544.1428571428571,0.9975854619392553
2020-05-07,United Arab Emirates,ARE,16240,165,502.0,8.0,537.0,1.0160098522167487
2020-05-08,United Arab Emirates,ARE,16793,174,553.0,9.0,536.4285714285714,1.036146013219794
2020-05-09,United Arab Emirates,ARE,17417,185,624.0,11.0,545.4285714285714,1.06218062812195
2020-05-10,United Arab Emirates,ARE,18198,198,781.0,13.0,576.4285714285714,1.0880316518298714
2020-05-11,United Arab Emirates,ARE,18878,201,680.0,3.0,592.5714285714286,1.0647314334145568
2020-05-12,United Arab Emirates,ARE,19661,203,783.0,2.0,638.4285714285714,1.032500890086974
2020-05-13,United Arab Emirates,ARE,20386,206,725.0,3.0,664.0,1.0104974001765918
2020-05-14,United Arab Emirates,ARE,21084,208,698.0,2.0,692.0,0.986530070195409
2020-05-15,United Arab Emirates,ARE,21831,210,747.0,2.0,719.7142857142857,0.9619348632678302
2020-05-16,United Arab Emirates,ARE,22627,214,796.0,4.0,744.2857142857143,0.9457727493702214
2020-05-17,United Arab Emirates,ARE,23358,220,731.0,6.0,737.1428571428571,0.9418614607415018
2020-05-18,United Arab Emirates,ARE,24190,224,832.0,4.0,758.8571428571429,0.9260024803637866
2020-05-19,United Arab Emirates,ARE,25063,227,873.0,3.0,771.7142857142857,0.9057175916689941
2020-05-20,United Arab Emirates,ARE,26004,233,941.0,6.0,802.5714285714286,0.8960159975388402
2020-05-21,United Arab Emirates,ARE,26898,237,894.0,4.0,830.5714285714286,0.8811064019629712
2020-05-22,United Arab Emirates,ARE,27892,241,994.0,4.0,865.8571428571429,0.8640470385773699
2020-05-23,United Arab Emirates,ARE,28704,244,812.0,3.0,868.1428571428571,0.8500557413600892
2020-05-24,United Arab Emirates,ARE,29485,245,781.0,1.0,875.2857142857143,0.8309309818551806
2020-05-25,United Arab Emirates,ARE,30307,248,822.0,3.0,873.8571428571429,0.8182928036427228
2020-05-26,United Arab Emirates,ARE,31086,253,779.0,5.0,860.4285714285714,0.813871196036801
2020-05-27,United Arab Emirates,ARE,31969,255,883.0,2.0,852.1428571428571,0.7976477212299415
2020-05-28,United Arab Emirates,ARE,32532,258,563.0,3.0,804.8571428571429,0.7930652895610476
2020-05-29,United Arab Emirates,ARE,33170,260,638.0,2.0,754.0,0.7838408200180885
2020-05-30,United Arab Emirates,ARE,33896,262,726.0,2.0,741.7142857142857,0.7729525607741327
2020-05-31,United Arab Emirates,ARE,34557,264,661.0,2.0,724.5714285714286,0.7639552044448302
2020-06-01,United Arab Emirates,ARE,35192,266,635.0,2.0,697.8571428571429,0.7558536030916118
2020-06-02,United Arab Emirates,ARE,35788,269,596.0,3.0,671.7142857142857,0.7516485972951827
2020-06-03,United Arab Emirates,ARE,36359,270,571.0,1.0,627.1428571428571,0.7425946808218048
2020-06-04,United Arab Emirates,ARE,37018,273,659.0,3.0,640.8571428571429,0.7374790642390189
2020-06-05,United Arab Emirates,ARE,37642,274,624.0,1.0,638.8571428571429,0.7279103129483024
2020-06-06,United Arab Emirates,ARE,38268,275,626.0,1.0,624.5714285714286,0.7186160760949096
2020-06-07,United Arab Emirates,ARE,38808,276,540.0,1.0,607.2857142857143,0.7111935683364254
2020-06-08,United Arab Emirates,ARE,39376,281,568.0,5.0,597.7142857142857,0.7136326696464852
2020-06-09,United Arab Emirates,ARE,39904,283,528.0,2.0,588.0,0.7092020850040096
2020-06-10,United Arab Emirates,ARE,40507,284,603.0,1.0,592.5714285714286,0.7011133878095145
2020-06-11,United Arab Emirates,ARE,40986,286,479.0,2.0,566.8571428571429,0.6977992485238862
2020-06-12,United Arab Emirates,ARE,41499,287,513.0,1.0,551.0,0.6915829297091497
2020-06-13,United Arab Emirates,ARE,41990,288,491.0,1.0,531.7142857142857,0.6858775899023577
2020-06-14,United Arab Emirates,ARE,42294,289,304.0,1.0,498.0,0.6833120537192037
2020-06-15,United Arab Emirates,ARE,42636,291,342.0,2.0,465.7142857142857,0.6825218125527723
2020-06-16,United Arab Emirates,ARE,42982,293,346.0,2.0,439.7142857142857,0.6816807035503234
2020-06-17,United Arab Emirates,ARE,43364,295,382.0,2.0,408.14285714285717,0.680287796328752
2020-06-18,United Arab Emirates,ARE,43752,298,388.0,3.0,395.14285714285717,0.6811117206070579
2020-06-19,United Arab Emirates,ARE,44145,300,393.0,2.0,378.0,0.6795786612300373
2020-06-20,United Arab Emirates,ARE,44533,301,388.0,1.0,363.2857142857143,0.6759032627489727
2020-06-21,United Arab Emirates,ARE,44925,302,392.0,1.0,375.85714285714283,0.6722314969393434
2020-06-22,United Arab Emirates,ARE,45303,303,378.0,1.0,381.0,0.6688298788159724
2020-06-23,United Arab Emirates,ARE,45683,305,380.0,2.0,385.85714285714283,0.6676444191493554
2020-06-24,United Arab Emirates,ARE,46133,307,450.0,2.0,395.57142857142856,0.6654672360349424
2020-06-25,United Arab Emirates,ARE,46563,308,430.0,1.0,401.57142857142856,0.6614694070399244
2020-06-26,United Arab Emirates,ARE,46973,310,410.0,2.0,404.0,0.6599535903604199
2020-06-27,United Arab Emirates,ARE,47360,311,387.0,1.0,403.85714285714283,0.6566722972972973
2020-06-28,United Arab Emirates,ARE,47797,313,437.0,2.0,410.2857142857143,0.6548528150302321
2020-06-29,United Arab Emirates,ARE,48246,314,449.0,1.0,420.42857142857144,0.6508311569871078
2020-06-30,United Arab Emirates,ARE,48667,315,421.0,1.0,426.2857142857143,0.6472558407134198
2020-07-01,United Arab Emirates,ARE,49069,316,402.0,1.0,419.42857142857144,0.6439911145529764
2020-07-02,United Arab Emirates,ARE,49469,317,400.0,1.0,415.14285714285717,0.6408053528472376
2020-07-03,United Arab Emirates,ARE,50141,318,672.0,1.0,452.57142857142856,0.6342115235037196
2020-07-04,United Arab Emirates,ARE,50857,321,716.0,3.0,499.57142857142856,0.631181548262776
2020-07-05,United Arab Emirates,ARE,51540,323,683.0,2.0,534.7142857142857,0.626697710516104
2020-07-06,United Arab Emirates,ARE,52068,324,528.0,1.0,546.0,0.6222631942843974
2020-07-07,United Arab Emirates,ARE,52600,326,532.0,2.0,561.8571428571429,0.6197718631178707
2020-07-08,United Arab Emirates,ARE,53045,327,445.0,1.0,568.0,0.6164577245734754
2020-07-09,United Arab Emirates,ARE,53577,328,532.0,1.0,586.8571428571429,0.6122029975549209
2020-07-10,United Arab Emirates,ARE,54050,330,473.0,2.0,558.4285714285714,0.61054579093432
2020-07-11,United Arab Emirates,ARE,54453,331,403.0,1.0,513.7142857142857,0.6078636622408315
2020-07-12,United Arab Emirates,ARE,54854,333,401.0,2.0,473.42857142857144,0.6070660298246253
2020-07-13,United Arab Emirates,ARE,55198,334,344.0,1.0,447.14285714285717,0.6050943874778072
2020-07-14,United Arab Emirates,ARE,55573,335,375.0,1.0,424.7142857142857,0.6028107174347255
2020-07-15,United Arab Emirates,ARE,55848,335,275.0,0.0,400.42857142857144,0.599842429451368
2020-07-16,United Arab Emirates,ARE,56129,335,281.0,0.0,364.57142857142856,0.596839423470933
2020-07-17,United Arab Emirates,ARE,56422,337,293.0,2.0,338.85714285714283,0.5972847470844705
2020-07-18,United Arab Emirates,ARE,56711,338,289.0,1.0,322.57142857142856,0.5960043025162667
2020-07-19,United Arab Emirates,ARE,56922,339,211.0,1.0,295.42857142857144,0.5955518077369031
2020-07-20,United Arab Emirates,ARE,57193,340,271.0,1.0,285.0,0.5944783452520414
2020-07-21,United Arab Emirates,ARE,57498,341,305.0,1.0,275.0,0.5930641065776201
2020-07-22,United Arab Emirates,ARE,57734,342,236.0,1.0,269.42857142857144,0.59237191256452
2020-07-23,United Arab Emirates,ARE,57988,342,254.0,0.0,265.57142857142856,0.5897771952817824
2020-07-24,United Arab Emirates,ARE,58249,343,261.0,1.0,261.0,0.5888513107521159
2020-07-25,United Arab Emirates,ARE,58562,343,313.0,0.0,264.42857142857144,0.5857040401625627
2020-07-26,United Arab Emirates,ARE,58913,344,351.0,1.0,284.42857142857144,0.5839118700456606
2020-07-27,United Arab Emirates,ARE,59177,345,264.0,1.0,283.42857142857144,0.5829967723946804
2020-01-22,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-23,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-24,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-25,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-26,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-27,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-28,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-29,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-30,United Kingdom,GBR,0,0,0.0,0.0,0.0,0.0
2020-01-31,United Kingdom,GBR,2,0,2.0,0.0,0.2857142857142857,0.0
2020-02-01,United Kingdom,GBR,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-02,United Kingdom,GBR,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-03,United Kingdom,GBR,8,0,6.0,0.0,1.1428571428571428,0.0
2020-02-04,United Kingdom,GBR,8,0,0.0,0.0,1.1428571428571428,0.0
2020-02-05,United Kingdom,GBR,9,0,1.0,0.0,1.2857142857142858,0.0
2020-02-06,United Kingdom,GBR,9,0,0.0,0.0,1.2857142857142858,0.0
2020-02-07,United Kingdom,GBR,9,0,0.0,0.0,1.0,0.0
2020-02-08,United Kingdom,GBR,13,0,4.0,0.0,1.5714285714285714,0.0
2020-02-09,United Kingdom,GBR,14,0,1.0,0.0,1.7142857142857142,0.0
2020-02-10,United Kingdom,GBR,14,0,0.0,0.0,0.8571428571428571,0.0
2020-02-11,United Kingdom,GBR,15,0,1.0,0.0,1.0,0.0
2020-02-12,United Kingdom,GBR,16,0,1.0,0.0,1.0,0.0
2020-02-13,United Kingdom,GBR,17,0,1.0,0.0,1.1428571428571428,0.0
2020-02-14,United Kingdom,GBR,18,0,1.0,0.0,1.2857142857142858,0.0
2020-02-15,United Kingdom,GBR,18,0,0.0,0.0,0.7142857142857143,0.0
2020-02-16,United Kingdom,GBR,18,0,0.0,0.0,0.5714285714285714,0.0
2020-02-17,United Kingdom,GBR,19,0,1.0,0.0,0.7142857142857143,0.0
2020-02-18,United Kingdom,GBR,19,0,0.0,0.0,0.5714285714285714,0.0
2020-02-19,United Kingdom,GBR,20,0,1.0,0.0,0.5714285714285714,0.0
2020-02-20,United Kingdom,GBR,22,0,2.0,0.0,0.7142857142857143,0.0
2020-02-21,United Kingdom,GBR,23,0,1.0,0.0,0.7142857142857143,0.0
2020-02-22,United Kingdom,GBR,23,0,0.0,0.0,0.7142857142857143,0.0
2020-02-23,United Kingdom,GBR,28,0,5.0,0.0,1.4285714285714286,0.0
2020-02-24,United Kingdom,GBR,30,0,2.0,0.0,1.5714285714285714,0.0
2020-02-25,United Kingdom,GBR,34,0,4.0,0.0,2.142857142857143,0.0
2020-02-26,United Kingdom,GBR,37,0,3.0,0.0,2.4285714285714284,0.0
2020-02-27,United Kingdom,GBR,44,0,7.0,0.0,3.142857142857143,0.0
2020-02-28,United Kingdom,GBR,56,0,12.0,0.0,4.714285714285714,0.0
2020-02-29,United Kingdom,GBR,61,0,5.0,0.0,5.428571428571429,0.0
2020-03-01,United Kingdom,GBR,94,0,33.0,0.0,9.428571428571429,0.0
2020-03-02,United Kingdom,GBR,134,0,40.0,0.0,14.857142857142858,0.0
2020-03-03,United Kingdom,GBR,189,0,55.0,0.0,22.142857142857142,0.0
2020-03-04,United Kingdom,GBR,246,0,57.0,0.0,29.857142857142858,0.0
2020-03-05,United Kingdom,GBR,295,0,49.0,0.0,35.857142857142854,0.0
2020-03-06,United Kingdom,GBR,374,1,79.0,1.0,45.42857142857143,0.267379679144385
2020-03-07,United Kingdom,GBR,429,2,55.0,1.0,52.57142857142857,0.4662004662004662
2020-03-08,United Kingdom,GBR,483,2,54.0,0.0,55.57142857142857,0.4140786749482402
2020-03-09,United Kingdom,GBR,630,3,147.0,1.0,70.85714285714286,0.4761904761904762
2020-03-10,United Kingdom,GBR,889,7,259.0,4.0,100.0,0.7874015748031495
2020-03-11,United Kingdom,GBR,1301,7,412.0,0.0,150.71428571428572,0.5380476556495004
2020-03-12,United Kingdom,GBR,1790,9,489.0,2.0,213.57142857142858,0.5027932960893855
2020-03-13,United Kingdom,GBR,2270,10,480.0,1.0,270.85714285714283,0.4405286343612335
2020-03-14,United Kingdom,GBR,2634,28,364.0,18.0,315.0,1.0630220197418374
2020-03-15,United Kingdom,GBR,3077,43,443.0,15.0,370.57142857142856,1.3974650633734158
2020-03-16,United Kingdom,GBR,3692,66,615.0,23.0,437.42857142857144,1.7876489707475622
2020-03-17,United Kingdom,GBR,4462,82,770.0,16.0,510.42857142857144,1.8377409233527566
2020-03-18,United Kingdom,GBR,5467,116,1005.0,34.0,595.1428571428571,2.1218218401316995
2020-03-19,United Kingdom,GBR,6533,159,1066.0,43.0,677.5714285714286,2.433797642736874
2020-03-20,United Kingdom,GBR,7791,195,1258.0,36.0,788.7142857142857,2.502887947631883
2020-03-21,United Kingdom,GBR,9006,251,1215.0,56.0,910.2857142857143,2.7870308683100156
2020-03-22,United Kingdom,GBR,10395,286,1389.0,35.0,1045.4285714285713,2.751322751322751
2020-03-23,United Kingdom,GBR,12744,360,2349.0,74.0,1293.142857142857,2.824858757062147
2020-03-24,United Kingdom,GBR,15126,509,2382.0,149.0,1523.4285714285713,3.3650667724447967
2020-03-25,United Kingdom,GBR,17843,696,2717.0,187.0,1768.0,3.9006893459620016
2020-03-26,United Kingdom,GBR,20970,880,3127.0,184.0,2062.4285714285716,4.196471149260849
2020-03-27,United Kingdom,GBR,24219,1164,3249.0,284.0,2346.8571428571427,4.806143936578719
2020-03-28,United Kingdom,GBR,27062,1458,2843.0,294.0,2579.4285714285716,5.387628408838962
2020-03-29,United Kingdom,GBR,29954,1673,2892.0,215.0,2794.1428571428573,5.585230687053482
2020-03-30,United Kingdom,GBR,34281,2047,4327.0,374.0,3076.714285714286,5.971237711852046
2020-03-31,United Kingdom,GBR,38815,2430,4534.0,383.0,3384.1428571428573,6.26046631456911
2020-04-01,United Kingdom,GBR,43789,3101,4974.0,671.0,3706.5714285714284,7.081687181712303
2020-04-02,United Kingdom,GBR,48718,3753,4929.0,652.0,3964.0,7.70351820682294
2020-04-03,United Kingdom,GBR,53699,4468,4981.0,715.0,4211.428571428572,8.320452894839756
2020-04-04,United Kingdom,GBR,57772,5229,4073.0,761.0,4387.142857142857,9.05109741743405
2020-04-05,United Kingdom,GBR,61422,5875,3650.0,646.0,4495.428571428572,9.564976718439647
2020-04-06,United Kingdom,GBR,66738,6446,5316.0,571.0,4636.714285714285,9.65866522820582
2020-04-07,United Kingdom,GBR,72224,7484,5486.0,1038.0,4772.714285714285,10.362206468763846
2020-04-08,United Kingdom,GBR,77387,8520,5163.0,1036.0,4799.714285714285,11.009601095791282
2020-04-09,United Kingdom,GBR,82293,9631,4906.0,1111.0,4796.428571428572,11.703304047731883
2020-04-10,United Kingdom,GBR,86660,10784,4367.0,1153.0,4708.714285714285,12.444034156473576
2020-04-11,United Kingdom,GBR,90273,11625,3613.0,841.0,4643.0,12.877604599381876
2020-04-12,United Kingdom,GBR,93812,12311,3539.0,686.0,4627.142857142857,13.123054619878054
2020-04-13,United Kingdom,GBR,98017,13056,4205.0,745.0,4468.428571428572,13.320138343348603
2020-04-14,United Kingdom,GBR,102365,14107,4348.0,1051.0,4305.857142857143,13.78107751672935
2020-04-15,United Kingdom,GBR,107465,14953,5100.0,846.0,4296.857142857143,13.914297678313869
2020-04-16,United Kingdom,GBR,112808,15986,5343.0,1033.0,4359.285714285715,14.170980781504857
2020-04-17,United Kingdom,GBR,117798,16923,4990.0,937.0,4448.285714285715,14.366118270259257
2020-04-18,United Kingdom,GBR,122534,18041,4736.0,1118.0,4608.714285714285,14.723260482804774
2020-04-19,United Kingdom,GBR,126394,18540,3860.0,499.0,4654.571428571428,14.668417804642624
2020-04-20,United Kingdom,GBR,131260,19105,4866.0,565.0,4749.0,14.555081517598659
2020-04-21,United Kingdom,GBR,136035,20278,4775.0,1173.0,4810.0,14.906457896864778
2020-04-22,United Kingdom,GBR,141540,21125,5505.0,847.0,4867.857142857143,14.925109509679244
2020-04-23,United Kingdom,GBR,146708,21854,5168.0,729.0,4842.857142857143,14.896256509529133
2020-04-24,United Kingdom,GBR,151689,22868,4981.0,1014.0,4841.571428571428,15.07558227689549
2020-04-25,United Kingdom,GBR,155453,23712,3764.0,844.0,4702.714285714285,15.253484976166428
2020-04-26,United Kingdom,GBR,158926,24132,3473.0,420.0,4647.428571428572,15.184425455872544
2020-04-27,United Kingdom,GBR,163630,24473,4704.0,341.0,4624.285714285715,14.956303856261076
2020-04-28,United Kingdom,GBR,168357,25386,4727.0,913.0,4617.428571428572,15.078672107485877
2020-04-29,United Kingdom,GBR,173807,26183,5450.0,797.0,4609.571428571428,15.064410524317202
2020-04-30,United Kingdom,GBR,178771,26859,4964.0,676.0,4580.428571428572,15.024248899429999
2020-05-01,United Kingdom,GBR,183501,27601,4730.0,742.0,4544.571428571428,15.041334924605316
2020-05-02,United Kingdom,GBR,186731,28223,3230.0,622.0,4468.285714285715,15.114255265595963
2020-05-03,United Kingdom,GBR,189708,28538,2977.0,315.0,4397.428571428572,15.04311889851772
2020-05-04,United Kingdom,GBR,193091,28827,3383.0,289.0,4208.714285714285,14.929230259307788
2020-05-05,United Kingdom,GBR,196780,29520,3689.0,693.0,4060.4285714285716,15.001524545177356
2020-05-06,United Kingdom,GBR,200616,30172,3836.0,652.0,3829.8571428571427,15.03967779239941
2020-05-07,United Kingdom,GBR,204387,30712,3771.0,540.0,3659.4285714285716,15.026396003659723
2020-05-08,United Kingdom,GBR,207439,31340,3052.0,628.0,3419.714285714286,15.108055862205275
2020-05-09,United Kingdom,GBR,209589,31685,2150.0,345.0,3265.4285714285716,15.117682702813601
2020-05-10,United Kingdom,GBR,211911,31954,2322.0,269.0,3171.8571428571427,15.078971832514593
2020-05-11,United Kingdom,GBR,215500,32166,3589.0,212.0,3201.285714285714,14.926218097447796
2020-05-12,United Kingdom,GBR,218895,32797,3395.0,631.0,3159.285714285714,14.982982708604581
2020-05-13,United Kingdom,GBR,222195,33294,3300.0,497.0,3082.714285714286,14.984135556605684
2020-05-14,United Kingdom,GBR,224813,33723,2618.0,429.0,2918.0,15.000467054841135
2020-05-15,United Kingdom,GBR,227334,34108,2521.0,385.0,2842.1428571428573,15.00347506312298
2020-05-16,United Kingdom,GBR,229406,34588,2072.0,480.0,2831.0,15.077199375779186
2020-05-17,United Kingdom,GBR,231232,34758,1826.0,170.0,2760.1428571428573,15.031656518128978
2020-05-18,United Kingdom,GBR,233809,34918,2577.0,160.0,2615.5714285714284,14.93441227668738
2020-05-19,United Kingdom,GBR,236867,35467,3058.0,549.0,2567.4285714285716,14.973381686769368
2020-05-20,United Kingdom,GBR,239579,35837,2712.0,370.0,2483.4285714285716,14.9583227244458
2020-05-21,United Kingdom,GBR,242133,36175,2554.0,338.0,2474.285714285714,14.940136206134644
2020-05-22,United Kingdom,GBR,244174,36533,2041.0,358.0,2405.714285714286,14.961871452324981
2020-05-23,United Kingdom,GBR,245682,36816,1508.0,283.0,2325.1428571428573,14.985224802793857
2020-05-24,United Kingdom,GBR,247037,37257,1355.0,441.0,2257.8571428571427,15.08154648898748
2020-05-25,United Kingdom,GBR,248650,37379,1613.0,122.0,2120.1428571428573,15.032776995777198
2020-05-26,United Kingdom,GBR,250309,37515,1659.0,136.0,1920.2857142857142,14.987475480306342
2020-05-27,United Kingdom,GBR,252118,37958,1809.0,443.0,1791.2857142857142,15.055648545522335
2020-05-28,United Kingdom,GBR,253854,38374,1736.0,416.0,1674.4285714285713,15.11656306380833
2020-05-29,United Kingdom,GBR,255362,38747,1508.0,373.0,1598.2857142857142,15.173361737455062
2020-05-30,United Kingdom,GBR,256469,38977,1107.0,230.0,1541.0,15.197548241697827
2020-05-31,United Kingdom,GBR,257539,39092,1070.0,115.0,1500.2857142857142,15.179060258834584
2020-06-01,United Kingdom,GBR,258983,39203,1444.0,111.0,1476.142857142857,15.137287003394045
2020-06-02,United Kingdom,GBR,260453,39530,1470.0,327.0,1449.142857142857,15.177402448810343
2020-06-03,United Kingdom,GBR,261802,39895,1349.0,365.0,1383.4285714285713,15.238615442204415
2020-06-04,United Kingdom,GBR,263040,40072,1238.0,177.0,1312.2857142857142,15.23418491484185
2020-06-05,United Kingdom,GBR,264150,40430,1110.0,358.0,1255.4285714285713,15.305697520348287
2020-06-06,United Kingdom,GBR,264944,40637,794.0,207.0,1210.7142857142858,15.337958210036836
2020-06-07,United Kingdom,GBR,265662,40714,718.0,77.0,1160.4285714285713,15.325488778974789
2020-06-08,United Kingdom,GBR,266756,40769,1094.0,55.0,1110.4285714285713,15.283255109538304
2020-06-09,United Kingdom,GBR,267915,41060,1159.0,291.0,1066.0,15.325756303305152
2020-06-10,United Kingdom,GBR,269101,41310,1186.0,250.0,1042.7142857142858,15.351113522432097
2020-06-11,United Kingdom,GBR,270108,41462,1007.0,152.0,1009.7142857142857,15.350156233802775
2020-06-12,United Kingdom,GBR,271162,41666,1054.0,204.0,1001.7142857142857,15.365722335725508
2020-06-13,United Kingdom,GBR,272050,41849,888.0,183.0,1015.1428571428571,15.382834037860688
2020-06-14,United Kingdom,GBR,272857,41885,807.0,36.0,1027.857142857143,15.350531597136962
2020-06-15,United Kingdom,GBR,273888,41923,1031.0,38.0,1018.8571428571429,15.306621684776259
2020-06-16,United Kingdom,GBR,274971,42159,1083.0,236.0,1008.0,15.332162300751714
2020-06-17,United Kingdom,GBR,275970,42343,999.0,184.0,981.2857142857143,15.343334420408015
2020-06-18,United Kingdom,GBR,276990,42480,1020.0,137.0,983.1428571428571,15.336293729015487
